date,or_duration_min,or_size_pct,or_close_position,breakout_dir,breakout_minute,breakout_strength,vol_ratio,mfe_pre_retest_pct,mins_to_retest,retest_speed,retest_depth_pct,outcome,mfe_post_pct,continuation_ratio,mins_to_continuation,mae_falla_pct,mins_to_falla
2021-04-29,95,1.2734,0.2251,down,145,-0.0209,1.0233,0.4642,51.0,0.009101,-3.7123,neutro,,,,,
2021-04-29,100,1.2734,0.2759,down,145,-0.0209,1.0358,0.4642,51.0,0.009101,-3.7123,neutro,,,,,
2021-04-29,105,1.2734,0.313,down,145,-0.0209,1.0487,0.4642,51.0,0.009101,-3.7123,neutro,,,,,
2021-04-29,110,1.2734,0.2599,down,145,-0.0209,1.0615,0.4642,51.0,0.009101,-3.7123,neutro,,,,,
2021-04-29,115,1.2734,0.2619,down,145,-0.0209,1.0726,0.4642,51.0,0.009101,-3.7123,neutro,,,,,
2021-04-29,120,1.2734,0.2434,down,145,-0.0209,1.0796,0.4642,51.0,0.009101,-3.7123,neutro,,,,,
2021-04-30,5,0.27,0.6367,up,6,-0.2865,0.9653,0.2335,30.0,0.007783,8.7816,continuacion,0.2512,1.0759,5.0,,
2021-04-30,10,0.3767,0.8419,up,18,-0.0787,0.8692,0.4576,71.0,0.006446,-9.4414,neutro,,,,,
2021-04-30,15,0.3767,0.6216,up,18,-0.0787,0.8993,0.4576,71.0,0.006446,-9.4414,neutro,,,,,
2021-04-30,20,0.4004,0.7698,up,28,0.0592,0.8323,0.4339,57.0,0.007613,-11.0289,neutro,,,,,
2021-04-30,25,0.4004,0.7106,up,28,0.0592,0.8548,0.4339,57.0,0.007613,-11.0289,neutro,,,,,
2021-04-30,30,0.489,0.9824,up,30,-0.0667,0.809,0.3454,39.0,0.008855,-9.0909,neutro,,,,,
2021-04-30,35,0.5041,0.8289,up,41,-0.0123,0.7703,0.3303,28.0,0.011795,-5.8201,neutro,,,,,
2021-04-30,40,0.5041,0.8883,up,41,-0.0123,0.7849,0.3303,28.0,0.011795,-5.8201,neutro,,,,,
2021-04-30,45,0.5219,0.6928,up,53,0.142,0.8303,0.3125,16.0,0.019533,-2.2147,neutro,,,,,
